,V1,V2,V3,V4,V5,V6,V7,V8,V9,Vr,V0,R0,V0gain,RL1,RL2,RL3,RL4,RL5,RL6,RL7,RL8,RL9,Vg1,Vg2,Vg3,Vg4,Vg5,Vg6,Vg7,Vg8,Vg9
47,1.5252685546875,0.1898193359375,0.18829345703125,0.193023681640625,0.167999267578125,0.17242431640625,0.16204833984375,0.174560546875,0.16265869140625,0.015716552734375,0.960693359375,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
48,1.521453857421875,0.206756591796875,0.20233154296875,0.200347900390625,0.176544189453125,0.1806640625,0.1678466796875,0.178680419921875,0.16693115234375,0.015869140625,0.980377197265625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
49,1.549530029296875,0.2130126953125,0.20904541015625,0.205230712890625,0.18280029296875,0.187530517578125,0.17578125,0.185546875,0.175628662109375,0.016021728515625,1.00067138671875,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
50,1.61376953125,0.21148681640625,0.211944580078125,0.208282470703125,0.18798828125,0.193328857421875,0.181427001953125,0.19012451171875,0.182647705078125,0.016937255859375,1.0205078125,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
51,1.683349609375,0.202178955078125,0.207977294921875,0.211639404296875,0.191192626953125,0.19805908203125,0.187225341796875,0.194244384765625,0.1861572265625,0.017242431640625,1.040496826171875,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
52,1.735992431640625,0.200653076171875,0.2044677734375,0.212860107421875,0.1885986328125,0.19317626953125,0.185699462890625,0.194549560546875,0.186767578125,0.017852783203125,1.060791015625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
53,1.737518310546875,0.207672119140625,0.20843505859375,0.217437744140625,0.1898193359375,0.194854736328125,0.18402099609375,0.195159912109375,0.18280029296875,0.01739501953125,1.080780029296875,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
54,1.72210693359375,0.22430419921875,0.222015380859375,0.22308349609375,0.194549560546875,0.197906494140625,0.18585205078125,0.198211669921875,0.185699462890625,0.01739501953125,1.10076904296875,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
55,1.730499267578125,0.239410400390625,0.233306884765625,0.230560302734375,0.201263427734375,0.205841064453125,0.19073486328125,0.20233154296875,0.189971923828125,0.0177001953125,1.12060546875,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
56,1.740570068359375,0.248870849609375,0.242919921875,0.23590087890625,0.208740234375,0.213470458984375,0.2001953125,0.21026611328125,0.2001953125,0.018157958984375,1.14044189453125,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
57,1.7999267578125,0.247802734375,0.24627685546875,0.24017333984375,0.214080810546875,0.219268798828125,0.204620361328125,0.21484375,0.2069091796875,0.0189208984375,1.160430908203125,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
58,1.871185302734375,0.238037109375,0.240020751953125,0.243377685546875,0.218353271484375,0.222625732421875,0.211944580078125,0.219573974609375,0.2117919921875,0.01922607421875,1.18072509765625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
